pc0,pc1,pc2,pc3,source,tweet
2.03195091252e-06,2.14002851565e-07,9.16751726254e-06,1.39636854786e-05,bot,wtf q pedooo!!!! 
0.00307715862805,0.000110589983291,0.00823429099095,0.00732951788461,bot,"se los dijo., "
0.0808602827328,-0.0003739386372,0.0712506847942,0.106392387274,bot,segn la cndh qu pas en #tanhuato? 
0.0808602827328,-0.0003739386372,0.0712506847942,0.106392387274,bot,segn la cndh qu pas en #tanhuato? 
0.0726730284892,-0.000975213028171,0.0998234406393,0.0703430232597,bot,#enportada cuestiona segob el informe de tanhuato 
0.0599192832067,0.00156859479189,0.0533175376812,0.0797532131308,bot,#titularesdelda #primerasplanas    #felizviernes: la pf asesin a 22 en tanhuato: cndh
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.000501085220778,2.15209454035e-05,0.00093680955063,0.00103199986074,bot, click here! &gt;&gt; 
0.126729773754,0.000634755369347,0.0911977467817,0.0954207919837,bot,la pf ejecut de manera arbitraria a 22 civiles en tanhuato: cndh 
0.0804209634732,0.00326544429966,0.106341792834,0.0881333799188,bot,"""pf ejecut de manera arbitraria a 22 civiles en tanhuato"""
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
4.92889652231e-05,1.24924336618e-06,9.10594397271e-05,0.000170146833106,bot,#destitucionyjuicioagalindo autor intelectual
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.000248684046973,1.38615969049e-05,0.000488655022361,0.000738971432997,bot, go to link! -&gt; 
0.103309059853,-0.000706034198414,0.198063772084,0.0334222275759,bot,no se puede hablar de ejecuciones extrajudiciales en tanhuato: renato sales 
0.0393772027849,0.00125005287353,0.0540929906837,0.042535707899,bot,hola. hoy 19 de agosto mi 1er. com. es que la pf ejecut sin justificacin a 22 en tanhuato: 
0.0115170172674,0.000898735138171,0.0437265281612,0.0479618603002,bot,#mexico #drugwar: tanhuato - suspicions of police #extrajudicialexecutions confirmed #ruleoflaw 
0.0797529361688,0.00208771669271,0.070951411638,0.106094683775,bot,la #pf asesin a 22 en #tanhuato: #cndh #lasdiezdelasdiez 
0.0718225966875,-0.000896592329448,0.109160879853,0.0856214076827,bot,#opinin de carlosloret | pues s pas algo en tanhuato 
0.102374937126,0.12212105402,0.0816557540976,0.124819205031,bot,polica federal minti en tanhuato:cndh 
0.0574709766827,-0.000909043603822,0.0512294875058,0.0741528028443,bot,defiende cndh a criminales que atacaron a pf en tanhuato 
0.0611647668684,-0.0007698699313,0.0540309622979,0.0796162576309,bot,tuvo pf 4 horas para manipular escena en tanhuato: cndh 
0.0718225966875,-0.000896592329448,0.109160879853,0.0856214076827,bot,#opinin de carlosloret | pues s pas algo en tanhuato 
0.0611647668684,-0.0007698699313,0.0540309622979,0.0796162576309,bot,tuvo pf 4 horas para manipular escena en tanhuato: cndh 
0.0718225966875,-0.000896592329448,0.109160879853,0.0856214076827,bot,#opinin de carlosloret | pues s pas algo en tanhuato 
0.0222827425758,0.00175451169421,0.0851057895108,0.0942441727481,bot,chenle un ojo a #recomendacincndh #tanhuato
0.060820875216,-2.89958028022e-05,0.102464076586,0.0414528614444,bot,la cns no coincide con la hiptesis de que se cometieron ejecuciones arbitrarias en tanhuato 
0.060820875216,-2.89958028022e-05,0.102464076586,0.0414528614444,bot,la cns no coincide con la hiptesis de que se cometieron ejecuciones arbitrarias en tanhuato 
0.0222827425758,0.00175451169421,0.0851057895108,0.0942441727481,bot,chenle un ojo a #recomendacincndh #tanhuato
0.0191045350235,0.00148896278068,0.0725914602287,0.079661530659,bot,jonathan kraft #tanhuato musgrove
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.000814936072997,-1.32375024103e-07,0.00168380231822,0.00193648555045,bot,#columnade @carlosloret
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.000316183941377,1.42221298982e-05,0.000654872480929,0.000536384897842,bot, click link! --&gt; 
0.0498375078524,0.000413446261083,0.0483099753903,0.0653857593886,bot,justicia para #tanhuato no es posible que la @cndh no haga nada @luiscardenasmx 
0.0222827425758,0.00175451169421,0.0851057895108,0.0942441727481,bot,chenle un ojo a #recomendacincndh #tanhuato
0.0789690570647,-0.000716722162714,0.150490869055,0.0153535438337,bot,la renuncia de galindo a la pf por hechos en tanhuato no est a discusin: renato sales 
0.0222827425758,0.00175451169421,0.0851057895108,0.0942441727481,bot,chenle un ojo a #recomendacincndh #tanhuato
0.0662713995035,-0.00147350066316,0.048745950189,0.045003441882,bot,"nadamas les recuerdo que los de #tanhuato son delincuentes, no tenemos que indemnizarlos @cndh @aguilarcamin "
0.032069873713,-0.00176166160425,0.0144417732883,-0.00979908506222,bot,"a la ley del talion, o a cul ley de refieren? "
0.0718225966875,-0.000896592329448,0.109160879853,0.0856214076827,bot,#opinin de carlosloret | pues s pas algo en tanhuato 
0.060820875216,-2.89958028022e-05,0.102464076586,0.0414528614444,bot,la cns no coincide con la hiptesis de que se cometieron ejecuciones arbitrarias en tanhuato 
0.0222827425758,0.00175451169421,0.0851057895108,0.0942441727481,bot,chenle un ojo a #recomendacincndh #tanhuato
0.0876675562488,-0.00349365482354,0.0541723329356,0.0327055932908,bot,ahora resulta que puedes ser un delincuente pero la @cndh te protege? lo de #tanhuato es ejemplo de eso! 
0.0222827425758,0.00175451169421,0.0851057895108,0.0942441727481,bot,chenle un ojo a #recomendacincndh #tanhuato
0.0282442740242,0.00138709867401,0.0914198101057,0.0929125984694,bot,#comisindeseguridad acepta #recomendacin sobre el caso #tanhuato 
0.0282442740242,0.00138709867401,0.0914198101057,0.0929125984694,bot,#comisindeseguridad acepta #recomendacin sobre el caso #tanhuato 
0.052625000386,-0.00103383486431,0.0472363925158,0.0676848752023,bot,la @cndh debera procurar a los ciudadanos no a los delincuentes #tanhuato 
0.0245426173514,0.00186563640958,0.0790961878279,0.0823905091164,bot,en tanhuato no se configur ejecucin extrajudicial: cns 
0.0786050594741,-0.000739618768437,0.136510960206,0.0506817453706,bot,no se puede hablar de ejecuciones extrajudiciales en tanhuato: renatosales 
0.0727798478286,-0.000497864116649,0.139974297581,0.0237506954248,bot,no se puede hablar de ejecuciones extrajudiciales en tanhuato: renato sales: redaccin puedes escuchar la ent... 
0.0727798478286,-0.000497864116649,0.139974297581,0.0237506954248,bot,no se puede hablar de ejecuciones extrajudiciales en tanhuato: renato sales: redaccin puedes escuchar la ent... 
0.0727798478286,-0.000497864116649,0.139974297581,0.0237506954248,bot,no se puede hablar de ejecuciones extrajudiciales en tanhuato: renato sales: redaccin puedes escuchar la ent... 
0.0727798478286,-0.000497864116649,0.139974297581,0.0237506954248,bot,no se puede hablar de ejecuciones extrajudiciales en tanhuato: renato sales: redaccin puedes escuchar la ent... 
0.0727798478286,-0.000497864116649,0.139974297581,0.0237506954248,bot,no se puede hablar de ejecuciones extrajudiciales en tanhuato: renato sales: redaccin puedes escuchar la ent... 
0.0727798478286,-0.000497864116649,0.139974297581,0.0237506954248,bot,no se puede hablar de ejecuciones extrajudiciales en tanhuato: renato sales: redaccin puedes escuchar la ent... 
0.103309059853,-0.000706034198414,0.198063772084,0.0334222275759,bot,no se puede hablar de ejecuciones extrajudiciales en tanhuato: renato sales 
0.0727798478286,-0.000497864116649,0.139974297581,0.0237506954248,bot,no se puede hablar de ejecuciones extrajudiciales en tanhuato: renato sales: redaccin puedes escuchar la ent... 
0.018741471764,0.00146056491303,0.0711889812076,0.0780812409718,bot,#tanhuato #kslam blade runner
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0317603726794,0.0791919360953,0.0643594350048,0.0773279433404,bot,la polica federal mat arbitrariamente a 22 civiles en tanhuato y dispar en nochistln 
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0222827425758,0.00175451169421,0.0851057895108,0.0942441727481,bot,chenle un ojo a #recomendacincndh #tanhuato
0.103309059853,-0.000706034198414,0.198063772084,0.0334222275759,bot,no se puede hablar de ejecuciones extrajudiciales en tanhuato: renato sales 
0.0437625988681,4.52603410263e-05,0.0387123284221,0.0559547037288,bot,cndh no tuvo elementos tcnicos para determinar cmo perdieron la vida 15 personas en tanhuato: visitador 
0.0341113213567,-0.00116936429411,-0.00472084800294,0.00906542281966,bot,cndh no tuvo elementos tcnicos para determinar cmo perdieron la vida 15 personas en 
0.0718225966875,-0.000896592329448,0.109160879853,0.0856214076827,bot,#opinin de carlosloret | pues s pas algo en tanhuato 
0.060820875216,-2.89958028022e-05,0.102464076586,0.0414528614444,bot,la cns no coincide con la hiptesis de que se cometieron ejecuciones arbitrarias en tanhuato 
0.0168160266078,0.00130966577869,0.0638587339079,0.0700519103513,bot,400m to iran #tanhuato #mtvhitsmerecuerda
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.000396352045037,1.98716189161e-05,0.000682606216299,0.00103991039419,bot, go from link! &gt;&gt; 
0.0437625988681,4.52603410263e-05,0.0387123284221,0.0559547037288,bot,cndh no tuvo elementos tcnicos para determinar cmo perdieron la vida 15 personas en tanhuato: visitador 
0.103309059853,-0.000706034198414,0.198063772084,0.0334222275759,bot,no se puede hablar de ejecuciones extrajudiciales en tanhuato: renato sales 
0.101762435542,0.00266369524409,0.0905051246605,0.135268215059,bot,la pf asesin a 22 en tanhuato: cndh - 
0.0746723843607,-0.00286788591624,0.055818233199,0.0492649641563,bot,cndh practic 90 exmenes periciales para dar conclusiones de caso tanhuato 
0.088444371118,0.09765890003,0.0713841708774,0.109107915819,bot,"polica federal ejecut a 22 civiles en tanhuato, mxico, dice la cndh"
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.088444371118,0.09765890003,0.0713841708774,0.109107915819,bot,"polica federal ejecut a 22 civiles en tanhuato, mxico, dice la cndh"
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0203975355378,0.00195270380566,0.0790169833746,0.0933734371394,bot,jueves negro: tanhuato y nochixtln revelan represin y salvajismo en el pas
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0203975355378,0.00195270380566,0.0790169833746,0.0933734371394,bot,jueves negro: tanhuato y nochixtln revelan represin y salvajismo en el pas
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0203975355378,0.00195270380566,0.0790169833746,0.0933734371394,bot,jueves negro: tanhuato y nochixtln revelan represin y salvajismo en el pas
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0203975355378,0.00195270380566,0.0790169833746,0.0933734371394,bot,jueves negro: tanhuato y nochixtln revelan represin y salvajismo en el pas
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
8.27696407687e-20,-3.92539218174e-19,1.82125068653e-18,5.28222584658e-18,bot,monterrey
6.14416802486e-17,-9.30404616199e-17,1.8266951659e-17,-2.06105609549e-16,bot,2 #buenviernes
-6.96724559105e-12,5.71871959517e-12,2.69408188429e-11,1.24607634221e-10,bot,4 horacio nava
0.170720382309,0.0133003849295,0.647520512948,0.708499414105,bot,6 #tanhuato 
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.16184097339,-0.00764869268967,0.0990126484301,0.0463537846012,bot,"ahora | ""aceptamos la recomendacin"" de la @cndh, agrega renato sales #tanhuato"
0.0819092534591,-0.00142535389399,0.120794235106,0.090742243194,bot,trascendi de milenio #tanhuato #carteldelacndh  
2.16543857145e-19,-1.98913198839e-19,-2.06396571034e-18,1.4504253088e-17,bot,@twit_guerrero
4.48451285365e-19,-2.06179691624e-19,-1.00935867093e-18,8.12188106592e-18,bot,@libananacif
0.0368276896164,0.00154726368331,0.114752583843,0.0514939553307,bot,"ahora |  ""no solaparemos e incubriremos a nadie"", asegura renato sales  #tanhuato"
0.0241802713484,0.00175889642916,0.0909765096133,0.102772830514,bot,impacto el diario - los malosos #tanhuato #carteldelacndh 
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.000555172563294,2.38192314632e-05,0.000997089343586,0.00122227522796,bot, click here! &gt;&gt;&gt; 
0.16184097339,-0.00764869268967,0.0990126484301,0.0463537846012,bot,"ahora | ""aceptamos la recomendacin"" de la cndh, agrega renato sales #tanhuato"
0.0368276896164,0.00154726368331,0.114752583843,0.0514939553307,bot,"ahora |  ""no solaparemos e incubriremos a nadie"", asegura renato sales  #tanhuato"
0.061629439586,-0.00058487164406,0.079645167523,0.0483707933443,bot,ahora | renato sales dice ven a la cndh como aliada y no adversaria   #tanhuato
0.0789690570647,-0.000716722162714,0.150490869055,0.0153535438337,bot,la renuncia de galindo a la pf por hechos en tanhuato no est a discusin: renato sales 
2.83198192678e-05,-1.03735842954e-06,2.11177674905e-05,1.22156210858e-05,bot,quien ordeno desaparecer?
0.170720382309,0.0133003849295,0.647520512948,0.708499414105,bot,#tanhuato
0.0,0.0,0.0,0.0,bot,
7.05625712191e-19,-3.65729679424e-19,-1.93367985655e-18,-6.62252033096e-17,bot,#ftimasofamoreno
8.70064078705e-06,-2.77428125306e-07,1.8402145121e-05,1.56597973086e-05,bot,@felipecalderon @mzavalagc
0.170720382309,0.0133003849295,0.647520512948,0.708499414105,bot,#tanhuato
0.0,0.0,0.0,0.0,bot,
7.49573392024e-05,5.29965786983e-06,0.000339086929094,0.000530090479376,bot, #ayot2inapa fueelestado!
0.000876491453535,7.71263782894e-05,0.00125507132964,0.00111816543504,bot,@epn
0.0,0.0,0.0,0.0,bot,
0.00255389350628,0.00058595098899,0.00591856455542,0.00485758756889,bot,no debi morir! #abc
0.000876491453535,7.71263782894e-05,0.00125507132964,0.00111816543504,bot,@epn
0.0,0.0,0.0,0.0,bot,
2.83198192678e-05,-1.03735842954e-06,2.11177674905e-05,1.22156210858e-05,bot,quien ordeno desaparecer?
0.170720382309,0.0133003849295,0.647520512948,0.708499414105,bot,#tanhuato
0.0,0.0,0.0,0.0,bot,
1.60348822027e-19,-3.09984999755e-19,-1.7322216636e-18,-5.43406748711e-17,bot,#valeriamuozramos
8.70064078705e-06,-2.77428125306e-07,1.8402145121e-05,1.56597973086e-05,bot,@felipecalderon @mzavalagc
0.170720382309,0.0133003849295,0.647520512948,0.708499414105,bot,#tanhuato
0.0,0.0,0.0,0.0,bot,
7.49573392024e-05,5.29965786983e-06,0.000339086929094,0.000530090479376,bot, #ayot2inapa fueelestado!
0.000876491453535,7.71263782894e-05,0.00125507132964,0.00111816543504,bot,@epn
0.0,0.0,0.0,0.0,bot,
0.00273788630139,0.000628580266677,0.00638336259674,0.00529149247451,bot,no debi morir! #guarderiaabc
0.000876491453535,7.71263782894e-05,0.00125507132964,0.00111816543504,bot,@epn
0.0,0.0,0.0,0.0,bot,
0.101762435542,0.00266369524409,0.0905051246605,0.135268215059,bot,la pf asesin a 22 en tanhuato: cndh 
2.83198192678e-05,-1.03735842954e-06,2.11177674905e-05,1.22156210858e-05,bot,quien ordeno desaparecer?
0.170720382309,0.0133003849295,0.647520512948,0.708499414105,bot,#tanhuato
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
-2.91566110656e-19,5.62490948754e-19,-1.94770218875e-18,-7.99566900177e-18,bot,#andreanicolefigueroa
8.70064078705e-06,-2.77428125306e-07,1.8402145121e-05,1.56597973086e-05,bot,@felipecalderon @mzavalagc
0.170720382309,0.0133003849295,0.647520512948,0.708499414105,bot,#tanhuato
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.000459288996581,2.24714656554e-05,0.000793987532946,0.00117360276142,bot, go here! &gt;&gt; 
0.0223024869718,0.00173788272305,0.0846702112797,0.0927865909628,bot,#overnightatmidnight #quetodoelmundovuele #tanhuato
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
5.67337248897e-05,-2.67588928409e-06,3.63869554027e-05,-2.34575284294e-05,bot,1 #luegoluegosenota
6.14416802486e-17,-9.30404616199e-17,1.8266951659e-17,-2.06105609549e-16,bot,3 #buenviernes
0.0457940671722,0.0025167670023,0.146881709786,0.164000017393,bot,10 tanhuato 
0.16184097339,-0.00764869268967,0.0990126484301,0.0463537846012,bot,"ahora | ""aceptamos la recomendacin"" de la cndh, agrega renato sales #tanhuato"
0.0368276896164,0.00154726368331,0.114752583843,0.0514939553307,bot,"ahora |  ""no solaparemos e incubriremos a nadie"", asegura renato sales  #tanhuato"
0.061629439586,-0.00058487164406,0.079645167523,0.0483707933443,bot,ahora | renato sales dice ven a la cndh como aliada y no adversaria   #tanhuato
0.0457894893784,-0.00257471166414,0.0215481483053,-0.0121157765746,bot,y se quejaban de caldern??? 
0.0422613679513,0.00107755575635,0.147183374048,0.0228592967671,bot,"ejecuciones en tanhuato, y yo preocupandome por trivialidades"
0.0789690570647,-0.000716722162714,0.150490869055,0.0153535438337,bot,la renuncia de galindo a la pf por hechos en tanhuato no est a discusin: renato sales 
0.0761758253137,-0.000552067494599,0.116386105362,0.090292372159,bot,pf no actu como pelotn de aniquilamiento en tanhuato: cns:
0.0,0.0,0.0,0.0,bot,    ... 
0.0761758253137,-0.000552067494599,0.116386105362,0.090292372159,bot,pf no actu como pelotn de aniquilamiento en tanhuato: cns:
0.0,0.0,0.0,0.0,bot,          ... 
0.0761758253137,-0.000552067494599,0.116386105362,0.090292372159,bot,pf no actu como pelotn de aniquilamiento en tanhuato: cns:
0.0307844398499,0.000125932741464,0.0814286902658,-0.0298125105215,bot,                renato sales indic...
0.0761758253137,-0.000552067494599,0.116386105362,0.090292372159,bot,pf no actu como pelotn de aniquilamiento en tanhuato: cns:
0.0,0.0,0.0,0.0,bot,          ... 
